DateKey,ProKey,AreaKey,SlotsAvailable,SlotsBooked,IsOnline,HoursLoggedMins,AcceptedJobs,RejectedJobs
20251208,793,16,0,0,0,0,0,0
20251208,794,10,7,1,1,662,1,0
20251208,795,1,0,0,0,0,0,0
20251208,796,9,0,0,0,0,0,0
20251208,797,11,0,0,0,0,0,0
20251208,801,15,4,0,1,211,0,0
20251208,802,5,0,0,0,0,0,0
20251208,803,8,5,0,1,135,0,0
20251208,804,10,1,0,1,168,0,0
20251208,806,5,0,0,0,0,0,0
20251208,807,7,0,0,0,0,0,0
20251208,809,15,0,0,0,0,0,0
20251208,810,6,0,0,0,0,0,0
20251208,812,11,0,0,0,0,0,0
20251208,813,1,0,0,0,0,0,0
20251208,816,14,0,0,0,0,0,0
20251208,817,6,6,2,1,201,1,1
20251208,818,20,0,0,0,0,0,0
20251208,819,3,0,0,0,0,0,0
20251208,820,13,0,0,0,0,0,0
20251208,821,4,2,0,1,124,0,0
20251208,822,7,0,0,0,0,0,0
20251208,823,13,4,1,1,225,1,0
20251208,824,3,0,0,0,0,0,0
20251208,825,1,0,0,0,0,0,0
20251208,827,1,0,0,0,0,0,0
20251208,828,14,3,0,1,162,0,1
20251208,829,15,0,0,0,0,0,0
20251208,831,17,0,0,0,0,0,0
20251208,833,11,0,0,0,0,0,0
20251208,836,11,0,0,0,0,0,0
20251208,837,6,0,0,0,0,0,0
20251208,839,4,0,0,0,0,0,0
20251208,841,3,0,0,0,0,0,0
20251208,843,4,0,0,0,0,0,0
20251208,844,2,1,0,1,225,0,1
20251208,846,5,0,0,0,0,0,0
20251208,848,2,3,0,1,96,0,0
20251208,850,7,0,0,0,0,0,0
20251209,1,5,0,0,0,0,0,0
20251209,2,4,0,0,0,0,0,0
20251209,3,10,0,0,0,0,0,0
20251209,5,4,0,0,0,0,0,0
20251209,6,7,0,0,0,0,0,0
20251209,9,6,6,0,1,139,0,0
20251209,10,10,0,0,0,0,0,0
20251209,12,5,0,0,0,0,0,0
20251209,13,1,0,0,0,0,0,0
20251209,14,1,0,0,0,0,0,0
20251209,16,1,0,0,0,0,0,0
20251209,18,6,4,0,1,68,0,0
20251209,19,5,3,0,1,204,0,0
20251209,21,11,0,0,0,0,0,0
20251209,22,15,5,1,1,152,1,0
20251209,23,2,0,0,0,0,0,0
20251209,25,1,0,0,0,0,0,0
20251209,28,17,0,0,0,0,0,0
20251209,29,2,0,0,0,0,0,0
20251209,30,10,0,0,0,0,0,0
20251209,32,10,0,0,0,0,0,0
20251209,33,3,4,0,1,78,0,1
20251209,34,5,0,0,0,0,0,0
20251209,36,13,1,0,1,113,0,2
20251209,37,7,0,0,0,0,0,0
20251209,38,12,0,0,0,0,0,0
20251209,39,14,0,0,0,0,0,0
20251209,40,14,0,0,0,0,0,0
20251209,41,13,0,0,0,0,0,0
20251209,43,6,3,0,1,84,0,0
20251209,47,10,2,1,1,246,1,0
20251209,49,4,0,0,0,0,0,0
20251209,50,9,3,0,1,88,0,0
20251209,53,16,6,0,1,109,0,1
20251209,54,10,2,1,1,233,1,0
20251209,55,4,0,0,0,0,0,0
20251209,56,16,0,0,0,0,0,0
20251209,57,1,0,0,0,0,0,0
20251209,59,1,0,0,0,0,0,0
20251209,60,13,0,0,0,0,0,0
20251209,64,4,3,0,1,171,0,0
20251209,65,10,0,0,0,0,0,0
20251209,69,11,0,0,0,0,0,0
20251209,74,6,0,0,0,0,0,0
20251209,75,11,6,2,1,241,2,0
20251209,76,4,0,0,0,0,0,0
20251209,77,3,0,0,0,0,0,0
20251209,79,3,2,0,1,224,0,0
20251209,81,7,0,0,0,0,0,0
20251209,82,16,0,0,0,0,0,0
20251209,84,20,0,0,0,0,0,0
20251209,85,2,0,0,0,0,0,0
20251209,88,18,0,0,0,0,0,0
20251209,89,1,0,0,0,0,0,0
20251209,94,1,0,0,0,0,0,0
20251209,95,14,0,0,0,0,0,0
20251209,97,3,0,0,0,0,0,0
20251209,98,1,0,0,0,0,0,0
20251209,102,14,0,0,0,0,0,0
20251209,103,16,0,0,0,0,0,0
20251209,104,1,7,1,1,191,1,2
20251209,105,8,0,0,0,0,0,0
20251209,107,20,2,1,1,224,1,0
20251209,108,10,0,0,0,0,0,0
20251209,109,13,0,0,0,0,0,0
20251209,111,8,3,0,1,72,0,0
20251209,112,6,4,0,1,146,0,1
20251209,114,6,2,0,1,167,0,0
20251209,115,3,4,0,1,167,0,0
20251209,118,15,0,0,0,0,0,0
20251209,119,2,4,1,1,239,1,0
20251209,121,15,0,0,0,0,0,0
20251209,122,7,0,0,0,0,0,0
20251209,123,10,0,0,0,0,0,0
20251209,124,8,4,1,1,308,1,0
20251209,125,5,5,1,1,285,1,0
20251209,127,2,3,0,1,93,0,0
20251209,130,7,0,0,0,0,0,0
20251209,132,3,0,0,0,0,0,0
20251209,133,3,0,0,0,0,0,0
20251209,134,18,4,0,1,62,0,0
20251209,135,2,4,2,1,266,2,0
20251209,137,3,0,0,0,0,0,0
20251209,138,1,0,0,0,0,0,0
20251209,140,6,0,0,0,0,0,0
20251209,141,13,3,0,1,231,0,1
20251209,142,7,0,0,0,0,0,0
20251209,143,2,0,0,0,0,0,0
20251209,145,16,6,0,1,197,0,1
20251209,147,17,3,0,1,83,0,0
20251209,148,2,6,0,1,141,0,0
20251209,150,1,0,0,0,0,0,0
20251209,151,6,4,0,1,222,0,0
20251209,152,3,3,1,1,432,1,0
20251209,153,10,0,0,0,0,0,0
20251209,154,18,0,0,0,0,0,0
20251209,155,10,0,0,0,0,0,0
20251209,157,10,1,1,1,291,1,0
20251209,158,14,0,0,0,0,0,0
20251209,159,9,0,0,0,0,0,0
20251209,160,7,0,0,0,0,0,0
20251209,161,7,0,0,0,0,0,0
20251209,162,15,0,0,0,0,0,0
20251209,164,3,0,0,0,0,0,0
20251209,165,9,0,0,0,0,0,0
20251209,167,3,0,0,0,0,0,0
20251209,169,6,4,1,1,229,1,0
20251209,171,5,5,0,1,135,0,0
20251209,172,7,4,0,1,99,0,0
20251209,178,16,0,0,0,0,0,0
20251209,179,6,0,0,0,0,0,0
20251209,180,15,0,0,0,0,0,0
20251209,181,8,0,0,0,0,0,0
20251209,183,10,0,0,0,0,0,0
20251209,184,13,0,0,0,0,0,0
20251209,185,2,0,0,0,0,0,0
20251209,187,1,0,0,0,0,0,0
20251209,188,6,0,0,0,0,0,0
20251209,189,3,0,0,0,0,0,0
20251209,190,14,0,0,0,0,0,0
20251209,191,2,0,0,0,0,0,0
20251209,194,1,0,0,0,0,0,0
20251209,195,6,0,0,0,0,0,0
20251209,196,16,0,0,0,0,0,0
20251209,199,3,0,0,0,0,0,0
20251209,200,4,2,0,1,145,0,1
20251209,201,7,5,4,1,419,4,2
20251209,203,5,3,1,1,100,1,0
20251209,204,1,0,0,0,0,0,0
20251209,207,15,4,0,1,239,0,0
20251209,208,7,2,0,1,116,0,1
20251209,209,15,0,0,0,0,0,0
20251209,214,16,0,0,0,0,0,0
20251209,215,2,4,0,1,189,0,1
20251209,217,10,0,0,0,0,0,0
20251209,218,8,0,0,0,0,0,0
20251209,222,14,0,0,0,0,0,0
20251209,225,1,0,0,0,0,0,0
20251209,226,4,0,0,0,0,0,0
20251209,227,16,0,0,0,0,0,0
20251209,229,2,0,0,0,0,0,0
20251209,230,6,0,0,0,0,0,0
20251209,234,2,0,0,0,0,0,0
20251209,236,9,0,0,0,0,0,0
20251209,237,16,3,1,1,1190,1,0
20251209,238,1,0,0,0,0,0,0
20251209,239,20,6,0,1,146,0,0
20251209,240,5,0,0,0,0,0,0
20251209,243,3,3,0,1,136,0,0
20251209,244,6,3,0,1,135,0,0
20251209,246,12,0,0,0,0,0,0
20251209,248,9,0,0,0,0,0,0
20251209,250,7,0,0,0,0,0,0
20251209,251,7,0,0,0,0,0,0
20251209,252,7,5,1,1,293,1,0
20251209,254,7,2,0,1,128,0,0
20251209,257,2,0,0,0,0,0,0
20251209,258,7,0,0,0,0,0,0
20251209,259,5,1,0,1,238,0,0
20251209,260,10,0,0,0,0,0,0
20251209,261,19,0,0,0,0,0,0
20251209,263,1,2,0,1,185,0,0
20251209,264,13,0,0,0,0,0,0
20251209,265,5,0,0,0,0,0,0
20251209,266,4,0,0,0,0,0,0
20251209,267,7,0,0,0,0,0,0
20251209,268,2,0,0,0,0,0,0
20251209,269,9,0,0,0,0,0,0
20251209,271,14,0,0,0,0,0,0
20251209,272,11,6,1,1,396,1,0
20251209,273,1,0,0,0,0,0,0
20251209,274,2,0,0,0,0,0,0
20251209,275,8,0,0,0,0,0,0
20251209,276,2,5,0,1,171,0,0
20251209,277,2,0,0,0,0,0,0
20251209,279,6,0,0,0,0,0,0
20251209,281,12,0,0,0,0,0,0
20251209,283,6,4,1,1,680,1,1
20251209,284,15,0,0,0,0,0,0
20251209,286,1,0,0,0,0,0,0
20251209,288,3,0,0,0,0,0,0
20251209,289,16,3,0,1,79,0,1
20251209,292,7,0,0,0,0,0,0
20251209,296,12,4,2,1,423,2,0
20251209,297,18,0,0,0,0,0,0
20251209,298,10,0,0,0,0,0,0
20251209,299,3,0,0,0,0,0,0
20251209,302,2,0,0,0,0,0,0
20251209,305,16,0,0,0,0,0,0
20251209,306,6,4,1,1,317,1,0
20251209,308,7,0,0,0,0,0,0
20251209,309,4,0,0,0,0,0,0
20251209,310,1,0,0,0,0,0,0
20251209,311,9,0,0,0,0,0,0
20251209,312,10,0,0,0,0,0,0
20251209,313,8,0,0,0,0,0,0
20251209,314,17,0,0,0,0,0,0
20251209,315,1,0,0,0,0,0,0
20251209,317,3,0,0,0,0,0,0
20251209,320,5,0,0,0,0,0,0
20251209,321,12,3,0,1,184,0,0
20251209,322,6,0,0,0,0,0,0
20251209,323,14,0,0,0,0,0,0
20251209,324,2,4,1,1,285,1,0
20251209,326,1,4,0,1,133,0,0
20251209,329,1,0,0,0,0,0,0
20251209,330,7,1,0,1,120,0,1
20251209,331,4,0,0,0,0,0,0
20251209,332,2,0,0,0,0,0,0
20251209,333,11,0,0,0,0,0,0
20251209,335,6,4,0,1,127,0,0
20251209,336,2,0,0,0,0,0,0
20251209,337,4,0,0,0,0,0,0
20251209,338,10,0,0,0,0,0,0
20251209,339,3,0,0,0,0,0,0
20251209,340,3,0,0,0,0,0,0
20251209,341,5,0,0,0,0,0,0
20251209,343,6,0,0,0,0,0,0
20251209,344,17,0,0,0,0,0,0
20251209,347,4,0,0,0,0,0,0
20251209,348,7,0,0,0,0,0,0
20251209,349,17,1,0,1,89,0,0
20251209,350,13,2,2,1,548,2,0
20251209,351,7,0,0,0,0,0,0
20251209,353,1,1,0,1,119,0,0
20251209,354,7,0,0,0,0,0,0
20251209,355,1,0,0,0,0,0,0
20251209,356,16,0,0,0,0,0,0
20251209,357,16,0,0,0,0,0,0
20251209,359,4,0,0,0,0,0,0
20251209,362,6,0,0,0,0,0,0
20251209,363,14,3,0,1,114,0,0
20251209,365,7,0,0,0,0,0,0
20251209,367,14,0,0,0,0,0,0
20251209,368,5,0,0,0,0,0,0
20251209,369,4,0,0,0,0,0,0
20251209,370,13,2,0,1,219,0,0
20251209,371,13,4,0,1,97,0,1
20251209,372,1,0,0,0,0,0,0
20251209,373,11,0,0,0,0,0,0
20251209,374,12,0,0,0,0,0,0
20251209,375,1,0,0,0,0,0,0
20251209,377,9,0,0,0,0,0,0
20251209,378,3,0,0,0,0,0,0
20251209,379,1,0,0,0,0,0,0
20251209,380,15,0,0,0,0,0,0
20251209,381,14,6,1,1,310,1,0
20251209,383,13,5,0,1,63,0,1
20251209,384,7,0,0,0,0,0,0
20251209,385,4,0,0,0,0,0,0
20251209,387,1,3,0,1,124,0,1
20251209,388,5,0,0,0,0,0,0
20251209,391,16,0,0,0,0,0,0
20251209,392,6,0,0,0,0,0,0
20251209,393,1,0,0,0,0,0,0
20251209,395,3,0,0,0,0,0,0
20251209,397,16,0,0,0,0,0,0
20251209,398,7,0,0,0,0,0,0
20251209,399,9,0,0,0,0,0,0
20251209,400,7,0,0,0,0,0,0
20251209,403,10,0,0,0,0,0,0
20251209,407,2,6,0,1,156,0,0
20251209,408,9,0,0,0,0,0,0
20251209,410,4,2,1,1,202,1,0
20251209,411,6,0,0,0,0,0,0
20251209,413,2,0,0,0,0,0,0
20251209,414,15,0,0,0,0,0,0
20251209,416,14,0,0,0,0,0,0
20251209,419,9,3,0,1,190,0,1
20251209,421,7,6,0,1,82,0,0
20251209,422,3,0,0,0,0,0,0
20251209,423,2,0,0,0,0,0,0
20251209,424,2,0,0,0,0,0,0
20251209,426,1,0,0,0,0,0,0
20251209,427,11,3,0,1,164,0,0
20251209,428,14,0,0,0,0,0,0
20251209,429,13,0,0,0,0,0,0
20251209,430,4,0,0,0,0,0,0
20251209,431,17,0,0,0,0,0,0
20251209,432,3,3,0,1,176,0,0
20251209,434,3,0,0,0,0,0,0
20251209,435,3,0,0,0,0,0,0
20251209,436,14,0,0,0,0,0,0
20251209,437,2,0,0,0,0,0,0
20251209,439,6,0,0,0,0,0,0
20251209,440,10,0,0,0,0,0,0
20251209,441,3,0,0,0,0,0,0
20251209,442,14,0,0,0,0,0,0
20251209,443,12,0,0,0,0,0,0
20251209,444,6,0,0,0,0,0,0
20251209,445,11,0,0,0,0,0,0
20251209,447,3,7,2,1,412,2,0
20251209,450,15,0,0,0,0,0,0
20251209,453,10,0,0,0,0,0,0
20251209,455,1,0,0,0,0,0,0
20251209,456,19,0,0,0,0,0,0
20251209,459,19,3,0,1,70,0,0
20251209,460,13,0,0,0,0,0,0
20251209,461,10,0,0,0,0,0,0
20251209,463,11,1,0,1,207,0,0
20251209,464,5,3,0,1,199,0,0
20251209,468,13,0,0,0,0,0,0
20251209,470,2,0,0,0,0,0,0
20251209,472,3,5,0,1,166,0,0
20251209,473,13,0,0,0,0,0,0
20251209,474,4,0,0,0,0,0,0
20251209,476,1,0,0,0,0,0,0
20251209,477,14,0,0,0,0,0,0
20251209,478,10,4,0,1,86,0,0
20251209,479,1,0,0,0,0,0,0
20251209,480,3,0,0,0,0,0,0
20251209,481,2,0,0,0,0,0,0
20251209,482,6,0,0,0,0,0,0
20251209,483,7,0,0,0,0,0,0
20251209,484,5,3,2,1,309,2,1
20251209,485,6,0,0,0,0,0,0
20251209,487,4,0,0,0,0,0,0
20251209,489,5,0,0,0,0,0,0
20251209,490,6,3,0,1,175,0,1
20251209,491,6,0,0,0,0,0,0
20251209,492,5,0,0,0,0,0,0
20251209,493,1,0,0,0,0,0,0
20251209,494,7,0,0,0,0,0,0
20251209,495,2,0,0,0,0,0,0
20251209,496,2,5,1,1,307,1,0
20251209,497,11,0,0,0,0,0,0
20251209,498,18,6,0,1,232,0,0
20251209,499,11,0,0,0,0,0,0
20251209,500,19,0,0,0,0,0,0
20251209,501,1,0,0,0,0,0,0
20251209,502,2,0,0,0,0,0,0
20251209,503,3,3,1,1,296,1,0
20251209,505,5,0,0,0,0,0,0
20251209,507,1,3,1,1,633,1,2
20251209,508,6,0,0,0,0,0,0
20251209,509,5,0,0,0,0,0,0
20251209,511,1,0,0,0,0,0,0
20251209,512,16,0,0,0,0,0,0
20251209,513,5,0,0,0,0,0,0
20251209,515,11,0,0,0,0,0,0
20251209,516,15,0,0,0,0,0,0
20251209,519,6,0,0,0,0,0,0
20251209,520,16,0,0,0,0,0,0
20251209,522,16,0,0,0,0,0,0
20251209,525,8,0,0,0,0,0,0
20251209,527,2,0,0,0,0,0,0
20251209,528,15,5,0,1,157,0,0
20251209,532,2,0,0,0,0,0,0
20251209,533,14,3,0,1,186,0,0
20251209,535,2,5,0,1,60,0,0
20251209,536,9,0,0,0,0,0,0
20251209,537,11,0,0,0,0,0,0
20251209,538,1,0,0,0,0,0,0
20251209,539,1,2,0,1,200,0,0
20251209,540,8,0,0,0,0,0,0
20251209,541,2,0,0,0,0,0,0
20251209,543,2,0,0,0,0,0,0
20251209,544,11,3,1,1,137,1,0
20251209,548,11,3,0,1,127,0,0
20251209,549,5,0,0,0,0,0,0
20251209,550,4,0,0,0,0,0,0
20251209,551,15,0,0,0,0,0,0
20251209,552,5,0,0,0,0,0,0
20251209,554,16,0,0,0,0,0,0
20251209,555,6,0,0,0,0,0,0
20251209,556,8,0,0,0,0,0,0
20251209,557,18,0,0,0,0,0,0
20251209,558,2,0,0,0,0,0,0
20251209,559,6,0,0,0,0,0,0
20251209,561,10,0,0,0,0,0,0
20251209,562,8,3,0,1,133,0,1
20251209,564,7,0,0,0,0,0,0
20251209,567,17,0,0,0,0,0,0
20251209,569,8,0,0,0,0,0,0
20251209,574,1,1,0,1,131,0,0
20251209,576,12,5,0,1,173,0,0
20251209,577,17,0,0,0,0,0,0
20251209,579,2,0,0,0,0,0,0
20251209,581,6,4,0,1,176,0,0
20251209,582,11,0,0,0,0,0,0
20251209,584,6,3,0,1,151,0,1
20251209,588,9,0,0,0,0,0,0
20251209,590,7,4,0,1,86,0,1
20251209,591,4,0,0,0,0,0,0
20251209,593,1,7,0,1,180,0,1
20251209,595,8,3,0,1,78,0,0
20251209,597,13,0,0,0,0,0,0
20251209,599,1,0,0,0,0,0,0
20251209,601,7,0,0,0,0,0,0
20251209,602,11,0,0,0,0,0,0
20251209,605,1,0,0,0,0,0,0
20251209,612,5,0,0,0,0,0,0
20251209,614,11,0,0,0,0,0,0
20251209,616,13,0,0,0,0,0,0
20251209,617,13,0,0,0,0,0,0
20251209,618,11,0,0,0,0,0,0
20251209,619,1,0,0,0,0,0,0
20251209,621,19,0,0,0,0,0,0
20251209,622,7,0,0,0,0,0,0
20251209,623,4,0,0,0,0,0,0
20251209,626,13,2,0,1,88,0,0
20251209,628,11,0,0,0,0,0,0
20251209,629,1,0,0,0,0,0,0
20251209,630,1,4,1,1,1508,1,0
20251209,631,4,2,0,1,211,0,0
20251209,632,6,0,0,0,0,0,0
20251209,633,6,0,0,0,0,0,0
20251209,635,12,0,0,0,0,0,0
20251209,636,7,1,0,1,65,0,0
20251209,637,1,4,1,1,232,1,0
20251209,638,3,0,0,0,0,0,0
20251209,640,1,0,0,0,0,0,0
20251209,642,9,0,0,0,0,0,0
20251209,643,1,0,0,0,0,0,0
20251209,644,15,0,0,0,0,0,0
20251209,645,15,0,0,0,0,0,0
20251209,647,5,0,0,0,0,0,0
20251209,651,4,0,0,0,0,0,0
20251209,653,9,2,0,1,169,0,0
20251209,654,2,0,0,0,0,0,0
20251209,655,5,4,1,1,315,1,0
20251209,658,5,0,0,0,0,0,0
20251209,660,1,0,0,0,0,0,0
20251209,661,5,0,0,0,0,0,0
20251209,662,9,2,0,1,107,0,1
20251209,665,16,3,0,1,108,0,0
20251209,666,4,0,0,0,0,0,0
20251209,667,3,2,0,1,77,0,0
20251209,671,13,0,0,0,0,0,0
20251209,674,7,0,0,0,0,0,0
20251209,676,15,0,0,0,0,0,0
20251209,680,5,0,0,0,0,0,0
20251209,681,4,0,0,0,0,0,0
20251209,683,11,0,0,0,0,0,0
20251209,684,6,4,0,1,201,0,0
20251209,687,11,3,0,1,99,0,0
20251209,689,13,4,2,1,399,2,0
20251209,690,2,0,0,0,0,0,0
20251209,691,6,2,1,1,356,1,0
20251209,692,16,3,0,1,69,0,0
20251209,693,9,0,0,0,0,0,0
20251209,694,9,0,0,0,0,0,0
20251209,695,5,6,2,1,300,1,1
20251209,696,20,0,0,0,0,0,0
20251209,698,6,0,0,0,0,0,0
20251209,700,17,0,0,0,0,0,0
20251209,701,4,7,3,1,655,3,0
20251209,703,4,0,0,0,0,0,0
20251209,704,8,0,0,0,0,0,0
20251209,706,11,0,0,0,0,0,0
20251209,707,18,0,0,0,0,0,0
20251209,710,8,0,0,0,0,0,0
20251209,711,7,0,0,0,0,0,0
20251209,713,11,0,0,0,0,0,0
20251209,714,18,0,0,0,0,0,0
20251209,716,3,1,1,1,380,1,0
20251209,717,4,0,0,0,0,0,0
20251209,720,7,0,0,0,0,0,0
20251209,723,1,0,0,0,0,0,0
20251209,724,2,0,0,0,0,0,0
20251209,727,1,0,0,0,0,0,0
20251209,728,8,0,0,0,0,0,0
20251209,729,16,0,0,0,0,0,0
20251209,730,15,0,0,0,0,0,0
20251209,731,10,4,0,1,94,0,0
20251209,732,13,0,0,0,0,0,0
20251209,733,4,0,0,0,0,0,0
20251209,735,15,0,0,0,0,0,0
20251209,736,4,0,0,0,0,0,0
20251209,737,5,0,0,0,0,0,0
20251209,739,9,0,0,0,0,0,0
20251209,741,1,0,0,0,0,0,0
20251209,742,4,0,0,0,0,0,0
20251209,744,16,0,0,0,0,0,0
20251209,745,3,3,1,1,404,1,0
20251209,746,8,4,1,1,513,1,0
20251209,747,10,4,0,1,105,0,1
20251209,749,1,0,0,0,0,0,0
20251209,750,12,2,0,1,80,0,0
20251209,754,6,0,0,0,0,0,0
20251209,755,16,0,0,0,0,0,0
20251209,761,3,0,0,0,0,0,0
20251209,763,2,0,0,0,0,0,0
20251209,766,9,0,0,0,0,0,0
20251209,768,18,0,0,0,0,0,0
20251209,769,9,4,1,1,103,1,0
20251209,770,11,0,0,0,0,0,0
20251209,771,12,6,2,1,4124,2,0
20251209,772,9,0,0,0,0,0,0
20251209,774,5,0,0,0,0,0,0
20251209,775,15,0,0,0,0,0,0
20251209,776,1,0,0,0,0,0,0
20251209,777,1,0,0,0,0,0,0
20251209,778,7,0,0,0,0,0,0
20251209,779,9,0,0,0,0,0,0
20251209,782,14,1,1,1,289,1,0
20251209,785,1,0,0,0,0,0,0
20251209,786,11,0,0,0,0,0,0
20251209,787,7,0,0,0,0,0,0
20251209,788,12,0,0,0,0,0,0
20251209,793,16,1,0,1,214,0,0
20251209,794,10,6,1,1,259,1,0
20251209,795,1,0,0,0,0,0,0
20251209,796,9,4,1,1,512,1,0
20251209,797,11,4,0,1,83,0,1
20251209,801,15,2,0,1,142,0,0
20251209,802,5,0,0,0,0,0,0
20251209,803,8,4,1,1,384,1,0
20251209,804,10,0,0,0,0,0,0
20251209,806,5,0,0,0,0,0,0
20251209,807,7,0,0,0,0,0,0
20251209,809,15,3,0,1,123,0,0
20251209,810,6,5,1,1,247,1,0
20251209,812,11,0,0,0,0,0,0
20251209,813,1,0,0,0,0,0,0
20251209,816,14,0,0,0,0,0,0
20251209,817,6,0,0,0,0,0,0
20251209,818,20,0,0,0,0,0,0
20251209,819,3,0,0,0,0,0,0
20251209,820,13,0,0,0,0,0,0
20251209,821,4,0,0,0,0,0,0
20251209,822,7,0,0,0,0,0,0
20251209,823,13,0,0,0,0,0,0
20251209,824,3,0,0,0,0,0,0
20251209,825,1,0,0,0,0,0,0
20251209,827,1,0,0,0,0,0,0
20251209,828,14,0,0,0,0,0,0
20251209,829,15,2,0,1,172,0,0
20251209,831,17,0,0,0,0,0,0
20251209,833,11,2,1,1,201,1,0
20251209,836,11,0,0,0,0,0,0
20251209,837,6,4,0,1,215,0,0
20251209,839,4,0,0,0,0,0,0
20251209,841,3,0,0,0,0,0,0
20251209,843,4,0,0,0,0,0,0
20251209,844,2,0,0,0,0,0,0
20251209,846,5,0,0,0,0,0,0
20251209,848,2,0,0,0,0,0,0
20251209,850,7,0,0,0,0,0,0
20251210,1,5,0,0,0,0,0,0
20251210,2,4,0,0,0,0,0,0
20251210,3,10,0,0,0,0,0,0
20251210,5,4,0,0,0,0,0,0
20251210,6,7,2,0,1,114,0,0
20251210,9,6,0,0,0,0,0,0
20251210,10,10,3,1,1,245,1,1
20251210,12,5,0,0,0,0,0,0
20251210,13,1,1,0,1,222,0,0
20251210,14,1,0,0,0,0,0,0
20251210,16,1,0,0,0,0,0,0
20251210,18,6,5,0,1,199,0,0
20251210,19,5,2,1,1,185,1,0
20251210,21,11,0,0,0,0,0,0
20251210,22,15,0,0,0,0,0,0
20251210,23,2,0,0,0,0,0,0
20251210,25,1,2,0,1,99,0,0
20251210,28,17,0,0,0,0,0,0
20251210,29,2,0,0,0,0,0,0
20251210,30,10,0,0,0,0,0,0
20251210,32,10,0,0,0,0,0,0
20251210,33,3,0,0,0,0,0,0
20251210,34,5,0,0,0,0,0,0
20251210,36,13,1,0,1,170,0,1
20251210,37,7,3,1,1,550,1,0
20251210,38,12,0,0,0,0,0,0
20251210,39,14,0,0,0,0,0,0
20251210,40,14,2,0,1,230,0,0
20251210,41,13,3,1,1,739,1,1
20251210,43,6,2,0,1,71,0,0
20251210,47,10,4,0,1,163,0,0
20251210,49,4,6,0,1,71,0,0
20251210,50,9,0,0,0,0,0,0
20251210,53,16,6,1,1,208,0,1
20251210,54,10,0,0,0,0,0,0
20251210,55,4,0,0,0,0,0,0
20251210,56,16,5,0,1,204,0,0
20251210,57,1,0,0,0,0,0,0
20251210,59,1,4,0,1,186,0,2
20251210,60,13,0,0,0,0,0,0
20251210,64,4,0,0,0,0,0,0
20251210,65,10,2,0,1,139,0,0
20251210,69,11,0,0,0,0,0,0
20251210,74,6,0,0,0,0,0,0
20251210,75,11,0,0,0,0,0,0
20251210,76,4,4,0,1,131,0,0
20251210,77,3,0,0,0,0,0,0
20251210,79,3,0,0,0,0,0,0
20251210,81,7,0,0,0,0,0,0
20251210,82,16,0,0,0,0,0,0
20251210,84,20,0,0,0,0,0,0
20251210,85,2,0,0,0,0,0,0
20251210,88,18,6,1,1,212,0,2
20251210,89,1,0,0,0,0,0,0
20251210,94,1,2,1,1,204,1,0
20251210,95,14,0,0,0,0,0,0
20251210,97,3,0,0,0,0,0,0
20251210,98,1,0,0,0,0,0,0
20251210,102,14,0,0,0,0,0,0
20251210,103,16,0,0,0,0,0,0
20251210,104,1,6,0,1,137,0,0
20251210,105,8,0,0,0,0,0,0
20251210,107,20,0,0,0,0,0,0
20251210,108,10,5,1,1,240,1,2
20251210,109,13,0,0,0,0,0,0
20251210,111,8,3,0,1,185,0,1
20251210,112,6,0,0,0,0,0,0
20251210,114,6,0,0,0,0,0,0
20251210,115,3,2,0,1,114,0,0
20251210,118,15,0,0,0,0,0,0
20251210,119,2,0,0,0,0,0,0
20251210,121,15,0,0,0,0,0,0
20251210,122,7,0,0,0,0,0,0
20251210,123,10,0,0,0,0,0,0
20251210,124,8,4,0,1,117,0,1
20251210,125,5,0,0,0,0,0,0
20251210,127,2,3,1,1,301,1,1
20251210,130,7,0,0,0,0,0,0
20251210,132,3,0,0,0,0,0,0
20251210,133,3,2,0,1,110,0,0
20251210,134,18,0,0,0,0,0,0
20251210,135,2,0,0,0,0,0,0
20251210,137,3,0,0,0,0,0,0
20251210,138,1,0,0,0,0,0,0
20251210,140,6,0,0,0,0,0,0
20251210,141,13,3,0,1,238,0,1
20251210,142,7,0,0,0,0,0,0
20251210,143,2,0,0,0,0,0,0
20251210,145,16,0,0,0,0,0,0
20251210,147,17,0,0,0,0,0,0
20251210,148,2,0,0,0,0,0,0
20251210,150,1,0,0,0,0,0,0
20251210,151,6,2,1,1,601,1,1
20251210,152,3,2,0,1,225,0,0
20251210,153,10,0,0,0,0,0,0
20251210,154,18,0,0,0,0,0,0
20251210,155,10,0,0,0,0,0,0
20251210,157,10,0,0,0,0,0,0
20251210,158,14,0,0,0,0,0,0
20251210,159,9,0,0,0,0,0,0
20251210,160,7,0,0,0,0,0,0
20251210,161,7,0,0,0,0,0,0
20251210,162,15,6,0,1,158,0,0
20251210,164,3,2,0,1,195,0,0
20251210,165,9,0,0,0,0,0,0
20251210,167,3,0,0,0,0,0,0
20251210,169,6,0,0,0,0,0,0
20251210,171,5,0,0,0,0,0,0
20251210,172,7,0,0,0,0,0,0
20251210,178,16,4,0,1,153,0,0
20251210,179,6,0,0,0,0,0,0
20251210,180,15,0,0,0,0,0,0
20251210,181,8,0,0,0,0,0,0
20251210,183,10,0,0,0,0,0,0
20251210,184,13,1,0,1,86,0,0
20251210,185,2,0,0,0,0,0,0
20251210,187,1,0,0,0,0,0,0
20251210,188,6,0,0,0,0,0,0
