DateKey,AreaKey,ServiceKey,Searches,Leads,QuotesSent,Bookings,AvgLeadQualityScore
20260326,6,21,11,3,2,1,0.675
20260326,6,23,32,9,3,1,0.560
20260326,6,30,16,5,3,1,0.669
20260326,6,31,7,2,1,0,0.671
20260326,6,33,13,3,2,1,0.738
20260326,7,4,15,5,3,1,0.559
20260326,7,9,17,4,3,1,0.669
20260326,7,18,1,0,0,0,0.605
20260326,7,20,14,5,3,1,0.682
20260326,7,21,15,5,3,1,0.662
20260326,7,23,17,4,3,1,0.603
20260326,7,28,13,3,2,1,0.662
20260326,7,29,15,5,3,1,0.636
20260326,7,34,11,3,2,1,0.687
20260326,8,18,6,1,0,0,0.570
20260326,8,20,15,4,3,1,0.498
20260326,8,25,12,4,3,1,0.660
20260326,8,29,26,8,5,1,0.628
20260326,8,36,30,7,4,1,0.598
20260326,9,6,33,8,5,1,0.611
20260326,9,10,10,4,2,1,0.549
20260326,9,16,2,0,0,0,0.668
20260326,9,21,17,6,4,1,0.564
20260326,9,24,16,5,3,1,0.578
20260326,9,25,19,5,3,1,0.523
20260326,9,30,9,2,1,0,0.620
20260326,9,33,14,4,3,1,0.579
20260326,9,36,17,6,4,1,0.534
20260326,10,22,14,4,3,1,0.607
20260326,10,24,30,8,5,1,0.502
20260326,10,25,16,5,4,1,0.587
20260326,10,28,15,6,4,1,0.547
20260326,10,31,15,5,3,1,0.590
20260326,11,11,28,8,6,2,0.552
20260326,11,14,13,4,3,1,0.588
20260326,11,21,37,11,7,2,0.525
20260326,11,26,46,11,8,2,0.621
20260326,12,3,21,6,3,1,0.658
20260326,12,8,16,5,3,1,0.533
20260326,12,9,16,5,3,1,0.600
20260326,12,18,29,7,4,1,0.542
20260326,12,19,9,2,0,0,0.620
20260326,12,20,1,0,0,0,0.516
20260326,12,24,16,5,3,1,0.569
20260326,12,30,14,4,3,1,0.534
20260326,12,31,16,5,3,1,0.539
20260326,13,11,16,5,4,1,0.612
20260326,13,14,20,7,4,1,0.646
20260326,13,21,30,9,7,2,0.556
20260326,13,25,21,7,4,1,0.623
20260326,13,26,23,6,3,1,0.594
20260326,13,27,3,0,0,0,0.611
20260326,14,11,15,4,3,1,0.589
20260326,14,21,19,5,4,1,0.648
20260326,14,23,19,5,3,1,0.569
20260326,14,33,20,6,4,1,0.609
20260326,15,13,20,7,5,1,0.556
20260326,15,20,5,1,0,0,0.677
20260326,15,22,14,4,3,1,0.553
20260326,15,25,26,8,4,1,0.535
20260326,15,29,25,7,4,1,0.541
20260326,16,6,19,6,4,1,0.596
20260326,16,20,3,0,0,0,0.555
20260326,16,22,25,9,7,2,0.570
20260326,16,27,22,7,4,1,0.613
20260326,16,29,16,5,3,1,0.588
20260326,17,20,2,0,0,0,0.323
20260326,17,21,25,8,5,1,0.456
20260326,17,22,32,7,5,1,0.369
20260326,17,24,28,8,5,1,0.486
20260326,17,25,2,0,0,0,0.482
20260326,17,26,4,1,0,0,0.372
20260326,17,29,6,1,0,0,0.494
20260326,18,3,40,12,6,1,0.492
20260326,18,12,24,6,4,1,0.509
20260326,18,14,4,1,0,0,0.540
20260326,18,17,24,9,6,1,0.492
20260326,18,22,8,2,0,0,0.529
20260326,18,24,29,8,5,1,0.539
20260326,18,27,4,1,0,0,0.441
20260326,18,28,1,0,0,0,0.343
20260326,18,29,1,0,0,0,0.519
20260326,18,30,6,3,2,0,0.337
20260326,18,31,2,0,0,0,0.449
20260326,19,6,2,0,0,0,0.556
20260326,19,9,2,0,0,0,0.555
20260326,19,15,3,0,0,0,0.563
20260326,19,18,19,8,4,1,0.397
20260326,19,21,36,9,5,1,0.467
20260326,19,23,24,7,5,1,0.600
20260326,19,24,30,8,5,1,0.462
20260326,19,27,32,9,5,1,0.408
20260326,19,33,7,1,0,0,0.505
20260326,19,36,29,9,6,1,0.414
20260326,19,37,3,0,0,0,0.438
20260326,20,4,5,1,0,0,0.425
20260326,20,18,6,1,0,0,0.394
20260326,20,33,21,9,5,1,0.449
20260327,1,3,2,0,0,0,0.740
20260327,1,8,18,5,4,1,0.688
20260327,1,14,6,1,0,0,0.699
20260327,1,21,11,4,3,1,0.683
20260327,1,22,12,3,2,1,0.693
20260327,1,23,10,3,2,1,0.641
20260327,1,24,34,9,5,2,0.653
20260327,1,26,19,5,3,1,0.664
20260327,1,28,14,4,3,1,0.549
20260327,1,32,10,4,3,1,0.598
20260327,1,33,13,4,3,1,0.784
20260327,1,36,8,1,0,0,0.835
20260327,2,1,10,3,2,1,0.655
20260327,2,6,18,6,4,1,0.537
20260327,2,20,9,3,2,1,0.634
20260327,2,21,19,5,3,1,0.687
20260327,2,24,17,5,3,1,0.732
20260327,2,25,18,5,3,1,0.629
20260327,2,35,16,5,3,1,0.627
20260327,3,5,2,0,0,0,0.735
20260327,3,8,17,4,3,1,0.671
20260327,3,9,18,5,3,1,0.691
20260327,3,11,9,1,0,0,0.671
20260327,3,16,8,2,1,0,0.698
20260327,3,21,71,19,14,4,0.614
20260327,3,23,17,6,4,1,0.622
20260327,3,24,10,3,2,1,0.781
20260327,3,32,17,5,3,1,0.711
20260327,3,34,9,3,1,0,0.677
20260327,3,37,14,5,3,1,0.698
20260327,4,1,13,5,3,1,0.766
20260327,4,2,5,2,1,0,0.779
20260327,4,3,16,6,5,2,0.712
20260327,4,5,16,6,5,2,0.712
20260327,4,14,15,4,2,1,0.676
20260327,4,16,13,5,3,1,0.627
20260327,4,21,37,12,7,2,0.711
20260327,4,23,15,5,3,1,0.587
20260327,4,26,12,5,3,1,0.760
20260327,5,1,11,4,2,1,0.626
20260327,5,3,18,6,3,1,0.678
20260327,5,5,25,6,4,1,0.661
20260327,5,18,13,3,2,1,0.801
20260327,5,25,17,5,3,1,0.725
20260327,5,27,12,4,3,1,0.639
20260327,5,33,17,4,3,1,0.631
20260327,6,12,17,4,3,1,0.710
20260327,6,14,12,3,2,1,0.627
20260327,6,17,19,5,3,1,0.614
20260327,6,23,11,3,2,1,0.674
20260327,6,24,24,6,5,2,0.711
20260327,7,16,6,1,0,0,0.696
20260327,7,22,4,0,0,0,0.591
20260327,7,25,18,5,3,1,0.646
20260327,7,26,13,5,2,1,0.712
20260327,7,28,9,1,0,0,0.650
20260327,7,31,13,4,3,1,0.639
20260327,7,32,7,3,1,0,0.657
20260327,7,34,16,5,3,1,0.758
20260327,7,35,13,4,3,1,0.715
20260327,7,37,10,4,2,1,0.589
20260327,8,11,15,4,3,1,0.530
20260327,8,12,48,18,10,2,0.570
20260327,8,16,9,1,0,0,0.561
20260327,8,33,1,0,0,0,0.665
20260327,8,36,10,4,3,1,0.544
20260327,9,6,44,12,7,2,0.422
20260327,9,10,13,5,3,1,0.528
20260327,9,12,7,3,2,0,0.588
20260327,9,18,3,0,0,0,0.650
20260327,9,21,17,5,3,1,0.548
20260327,9,26,8,3,2,0,0.522
20260327,9,29,8,2,1,0,0.489
20260327,9,31,18,6,4,1,0.575
20260327,9,36,24,7,4,1,0.577
20260327,10,6,24,7,4,1,0.632
20260327,10,9,20,5,3,1,0.611
20260327,10,13,26,8,4,1,0.645
20260327,10,16,16,5,3,1,0.531
20260327,10,18,24,7,4,1,0.578
20260327,10,21,29,11,8,2,0.606
20260327,10,27,19,5,3,1,0.570
20260327,10,29,22,6,4,1,0.641
20260327,11,1,5,2,1,0,0.456
20260327,11,21,22,7,4,1,0.513
20260327,11,27,17,5,4,1,0.618
20260327,11,36,41,10,7,2,0.619
20260327,12,1,22,7,4,1,0.545
20260327,12,22,12,4,3,1,0.547
20260327,12,23,14,4,3,1,0.597
20260327,13,3,18,6,4,1,0.612
20260327,13,6,3,0,0,0,0.693
20260327,13,11,23,7,4,1,0.621
20260327,13,21,13,5,3,1,0.641
20260327,13,23,29,8,4,1,0.609
20260327,13,24,17,5,3,1,0.580
20260327,13,28,28,8,5,1,0.452
20260327,13,30,1,0,0,0,0.641
20260327,14,6,21,5,3,1,0.680
20260327,14,12,23,7,3,1,0.608
20260327,14,14,24,7,4,1,0.620
20260327,14,22,22,6,4,1,0.593
20260327,14,23,3,0,0,0,0.647
20260327,14,24,6,1,0,0,0.616
20260327,14,25,17,5,3,1,0.521
20260327,15,1,12,5,4,1,0.505
20260327,15,18,30,9,7,2,0.569
20260327,15,21,30,10,7,2,0.582
20260327,15,24,19,6,3,1,0.668
20260327,15,35,16,5,3,1,0.599
20260327,16,1,3,0,0,0,0.641
20260327,16,7,16,4,3,1,0.560
20260327,16,24,18,5,3,1,0.556
20260327,16,37,25,7,3,1,0.611
20260327,17,11,3,0,0,0,0.516
20260327,17,24,19,8,5,1,0.441
20260327,17,31,5,1,0,0,0.454
20260327,18,3,2,0,0,0,0.379
20260327,18,14,3,1,0,0,0.420
20260327,18,15,29,10,6,1,0.469
20260327,18,20,6,1,0,0,0.428
20260327,18,21,22,6,5,1,0.359
20260327,18,22,33,10,5,1,0.476
20260327,18,24,1,0,0,0,0.485
20260327,18,26,26,6,4,1,0.447
20260327,18,31,3,0,0,0,0.622
20260327,18,33,6,1,0,0,0.527
20260327,19,5,4,1,0,0,0.501
20260327,19,12,1,0,0,0,0.502
20260327,19,20,3,1,0,0,0.475
20260327,19,31,1,0,0,0,0.500
20260327,20,4,1,0,0,0,0.455
20260327,20,6,6,1,0,0,0.458
20260327,20,11,29,8,6,1,0.500
20260327,20,36,14,5,4,1,0.437
20260328,1,1,17,5,3,1,0.546
20260328,1,4,9,3,2,1,0.564
20260328,1,5,23,6,3,1,0.625
20260328,1,12,11,4,3,1,0.678
20260328,1,14,20,6,3,1,0.722
20260328,1,18,16,4,3,1,0.662
20260328,1,21,24,7,4,2,0.650
20260328,1,24,18,5,3,1,0.712
20260328,1,25,13,4,3,1,0.665
20260328,1,26,16,5,3,1,0.684
20260328,1,29,26,9,6,3,0.682
20260328,1,35,7,2,1,0,0.636
20260328,2,1,23,7,3,1,0.693
20260328,2,5,17,5,3,1,0.649
20260328,2,8,28,6,3,1,0.573
20260328,2,10,19,5,3,1,0.655
20260328,2,19,17,6,3,1,0.681
20260328,2,21,31,13,10,4,0.692
20260328,2,23,13,4,3,1,0.743
20260328,2,24,22,6,3,1,0.717
20260328,2,26,61,13,7,3,0.620
20260328,2,27,18,4,3,1,0.554
20260328,2,33,24,11,8,2,0.655
20260328,2,35,16,4,3,1,0.795
20260328,3,1,1,0,0,0,0.637
20260328,3,6,20,5,3,1,0.648
20260328,3,11,17,5,3,1,0.729
20260328,3,12,23,6,3,1,0.627
20260328,3,16,2,0,0,0,0.733
20260328,3,18,14,4,3,1,0.744
20260328,3,21,16,5,3,1,0.809
20260328,3,24,15,4,3,1,0.724
20260328,3,25,39,12,7,4,0.660
20260328,3,27,20,7,4,2,0.563
20260328,3,29,16,4,3,1,0.647
20260328,3,33,13,4,3,1,0.557
20260328,3,34,2,0,0,0,0.652
20260328,3,35,12,4,3,1,0.680
20260328,4,1,13,4,3,1,0.763
20260328,4,2,15,5,3,1,0.802
20260328,4,3,11,4,3,1,0.612
20260328,4,4,20,7,3,1,0.610
20260328,4,5,11,4,3,1,0.663
20260328,4,11,20,7,5,2,0.611
20260328,4,17,39,12,7,2,0.654
20260328,4,18,13,4,3,1,0.692
20260328,4,20,12,4,3,1,0.788
20260328,4,21,35,11,7,3,0.718
20260328,4,22,12,4,2,1,0.615
20260328,4,23,14,4,3,1,0.679
20260328,4,25,36,11,7,2,0.697
20260328,4,27,20,5,3,1,0.650
20260328,4,30,11,4,3,1,0.578
20260328,4,33,15,5,3,1,0.695
20260328,4,37,24,9,5,2,0.643
20260328,5,3,4,1,0,0,0.687
20260328,5,8,14,5,3,1,0.667
20260328,5,15,15,4,3,1,0.586
20260328,5,18,6,1,0,0,0.571
20260328,5,21,15,5,3,1,0.601
20260328,5,23,11,3,2,1,0.615
20260328,5,33,14,4,3,1,0.659
20260328,5,36,12,4,3,1,0.668
20260328,6,5,20,4,3,1,0.662
20260328,6,11,21,6,3,1,0.569
20260328,6,18,1,0,0,0,0.723
20260328,6,21,29,8,3,1,0.649
20260328,6,22,18,5,3,1,0.669
20260328,6,25,11,3,2,1,0.706
20260328,6,26,15,4,2,1,0.612
20260328,6,28,22,7,4,1,0.712
20260328,7,6,9,4,3,1,0.629
20260328,7,7,13,4,3,1,0.679
20260328,7,15,17,5,3,1,0.726
20260328,7,21,11,4,3,1,0.592
20260328,7,22,19,6,4,1,0.674
20260328,7,24,15,5,3,1,0.660
20260328,7,25,15,4,2,1,0.724
20260328,7,29,5,1,0,0,0.653
20260328,7,31,22,6,3,1,0.758
20260328,7,33,10,4,3,1,0.716
20260328,7,35,16,5,3,1,0.704
20260328,8,5,21,6,4,1,0.599
20260328,8,12,4,1,0,0,0.628
20260328,8,15,17,5,3,1,0.477
20260328,8,19,20,5,4,1,0.544
20260328,8,24,19,5,3,1,0.639
20260328,8,26,10,4,3,1,0.500
20260328,8,27,35,11,7,2,0.550
20260328,8,29,21,6,4,1,0.640
20260328,8,33,9,2,1,0,0.533
20260328,8,34,24,5,3,1,0.607
20260328,8,36,9,2,1,0,0.497
20260328,9,3,34,8,4,1,0.557
20260328,9,9,22,7,4,1,0.585
20260328,9,12,9,4,3,1,0.687
20260328,9,14,14,4,3,1,0.638
20260328,9,17,9,3,2,0,0.612
20260328,9,18,10,4,3,1,0.568
20260328,9,22,20,5,3,1,0.457
20260328,9,27,35,8,5,1,0.532
20260328,10,9,4,1,0,0,0.642
20260328,10,13,2,0,0,0,0.450
20260328,10,15,25,7,3,1,0.638
20260328,10,16,38,12,10,2,0.552
20260328,10,21,27,10,6,2,0.496
20260328,10,23,25,5,4,1,0.559
20260328,10,26,16,5,3,1,0.665
20260328,11,1,9,3,2,0,0.527
20260328,11,3,5,1,0,0,0.612
20260328,11,11,9,2,1,0,0.624
20260328,11,12,15,4,3,1,0.584
20260328,11,15,9,2,1,0,0.609
20260328,11,21,11,4,3,1,0.452
20260328,11,24,18,7,4,1,0.514
20260328,11,35,16,5,3,1,0.589
20260328,11,36,17,4,3,1,0.599
20260328,11,37,23,6,4,1,0.591
20260328,12,11,19,6,3,1,0.551
20260328,12,12,7,2,1,0,0.576
20260328,12,13,32,11,5,1,0.519
20260328,12,21,21,5,4,1,0.578
20260328,12,25,21,6,4,1,0.593
20260328,12,31,6,1,0,0,0.503
20260328,13,1,9,2,1,0,0.591
20260328,13,5,5,1,0,0,0.667
20260328,13,8,18,5,3,1,0.577
20260328,13,10,6,2,1,0,0.456
20260328,13,11,3,1,0,0,0.582
20260328,13,20,6,2,1,0,0.572
20260328,13,22,31,7,4,1,0.508
20260328,13,24,4,1,0,0,0.591
20260328,13,25,18,6,3,1,0.467
20260328,13,26,27,6,4,1,0.601
20260328,13,29,14,4,3,1,0.658
20260328,14,3,8,2,1,0,0.696
20260328,14,11,32,9,6,2,0.629
20260328,14,13,27,5,3,1,0.598
20260328,14,15,13,5,4,1,0.685
20260328,14,16,20,6,4,1,0.517
20260328,14,24,14,4,3,1,0.585
20260328,14,25,20,6,5,1,0.473
20260328,14,27,23,6,4,1,0.617
20260328,14,29,7,1,0,0,0.597
20260328,14,31,11,4,3,1,0.611
20260328,14,34,32,8,5,1,0.602
20260328,15,11,19,5,3,1,0.476
20260328,15,12,3,1,0,0,0.510
20260328,15,21,18,6,5,1,0.623
20260328,15,24,15,5,3,1,0.437
20260328,15,26,1,0,0,0,0.456
20260328,15,33,18,5,3,1,0.524
20260328,16,1,5,1,0,0,0.525
20260328,16,5,2,0,0,0,0.654
20260328,16,8,9,2,1,0,0.542
20260328,16,14,2,0,0,0,0.715
20260328,16,21,61,20,14,3,0.572
20260328,16,25,17,6,4,1,0.644
20260328,16,27,20,6,4,1,0.585
20260328,16,28,32,9,6,2,0.558
20260328,17,15,5,1,0,0,0.533
20260328,17,20,23,7,4,1,0.541
20260328,17,21,27,7,4,1,0.429
20260328,17,25,55,17,10,2,0.333
20260328,17,27,21,10,5,1,0.403
20260328,17,35,19,6,5,1,0.408
20260328,18,9,25,8,5,1,0.471
20260328,18,12,24,7,5,1,0.480
20260328,18,14,3,1,0,0,0.507
20260328,18,18,7,2,1,0,0.571
20260328,18,20,1,0,0,0,0.417
20260328,18,27,33,9,5,1,0.420
20260328,19,11,21,8,6,1,0.474
20260328,19,12,5,1,0,0,0.469
20260328,19,14,5,1,0,0,0.579
20260328,19,15,1,0,0,0,0.411
20260328,19,21,22,9,5,1,0.413
20260328,19,23,30,6,4,1,0.392
20260328,19,25,17,7,4,1,0.338
20260328,20,6,2,0,0,0,0.613
20260328,20,7,2,0,0,0,0.470
20260328,20,10,3,0,0,0,0.524
20260328,20,16,3,0,0,0,0.581
20260328,20,21,50,10,6,1,0.574
20260328,20,28,30,7,5,1,0.509
20260328,20,29,19,6,4,1,0.441
20260328,20,33,17,5,4,1,0.502
20260329,1,1,24,6,4,1,0.587
20260329,1,6,11,3,2,1,0.655
20260329,1,9,13,4,3,1,0.727
20260329,1,10,15,4,3,1,0.698
20260329,1,14,16,5,4,1,0.662
20260329,1,16,14,5,4,1,0.754
20260329,1,19,12,4,3,1,0.763
20260329,1,21,48,13,8,4,0.624
20260329,1,26,21,7,6,2,0.640
20260329,1,27,32,9,5,2,0.673
20260329,1,31,14,4,3,1,0.688
20260329,1,36,14,4,3,1,0.662
20260329,2,1,1,0,0,0,0.666
20260329,2,3,20,5,3,1,0.609
20260329,2,6,16,5,3,1,0.778
20260329,2,8,24,7,4,1,0.622
20260329,2,11,12,4,3,1,0.675
20260329,2,14,9,3,2,0,0.647
20260329,2,21,61,17,14,5,0.633
20260329,2,24,11,3,2,1,0.714
20260329,2,25,17,5,3,1,0.766
20260329,2,28,18,6,3,1,0.596
20260329,2,29,9,3,2,1,0.682
20260329,2,33,3,0,0,0,0.614
20260329,2,36,13,4,3,1,0.673
20260329,3,6,22,8,4,1,0.732
20260329,3,11,11,4,2,1,0.715
20260329,3,13,13,5,3,1,0.673
20260329,3,21,12,4,3,1,0.668
20260329,3,22,43,10,7,2,0.614
20260329,3,26,23,6,3,1,0.737
20260329,3,28,8,3,2,1,0.583
20260329,3,34,14,4,3,1,0.695
20260329,4,3,10,3,2,1,0.717
20260329,4,7,14,4,3,1,0.725
20260329,4,9,13,4,3,1,0.485
20260329,4,10,27,5,3,1,0.695
20260329,4,11,25,7,4,1,0.621
20260329,4,12,24,7,4,1,0.622
20260329,4,21,28,12,7,3,0.700
20260329,4,26,28,9,5,2,0.600
20260329,4,27,12,5,3,1,0.602
20260329,4,28,14,4,3,1,0.632
20260329,4,30,25,5,3,1,0.697
20260329,4,34,7,3,2,1,0.693
20260329,4,36,11,3,2,1,0.745
20260329,4,37,14,4,3,1,0.691
20260329,5,2,9,4,3,1,0.622
20260329,5,3,14,3,2,1,0.849
20260329,5,16,13,4,3,1,0.586
20260329,5,18,16,6,3,1,0.681
20260329,5,21,31,9,8,2,0.676
20260329,5,22,17,5,3,1,0.697
20260329,5,23,32,6,3,1,0.719
20260329,5,24,13,5,3,1,0.699
20260329,5,27,14,5,3,1,0.647
20260329,5,33,32,11,6,2,0.655
20260329,6,3,1,0,0,0,0.685
20260329,6,4,13,4,2,1,0.685
20260329,6,6,7,1,0,0,0.601
20260329,6,11,23,6,3,1,0.609
20260329,6,17,19,5,3,1,0.774
20260329,6,26,23,6,4,1,0.702
20260329,6,28,40,13,8,3,0.693
20260329,6,34,17,6,4,1,0.776
20260329,6,37,15,4,3,1,0.588
20260329,7,6,20,5,3,1,0.663
20260329,7,9,20,4,3,1,0.664
20260329,7,11,19,4,3,1,0.726
20260329,7,12,21,7,4,2,0.651
20260329,7,16,12,4,2,1,0.715
20260329,7,22,38,12,8,2,0.700
20260329,7,24,18,5,4,1,0.679
20260329,7,30,19,6,4,1,0.546
20260329,7,31,20,5,2,1,0.666
20260329,7,35,21,5,3,1,0.684
20260329,7,36,27,5,4,1,0.651
20260329,8,5,4,1,0,0,0.607
20260329,8,11,4,1,0,0,0.613
20260329,8,21,13,4,3,1,0.694
20260329,8,31,20,7,4,1,0.543
20260329,8,33,15,4,3,1,0.582
20260329,9,24,20,5,4,1,0.500
20260329,9,25,3,0,0,0,0.603
20260329,9,26,14,4,3,1,0.524
20260329,9,27,19,5,4,1,0.533
20260329,9,31,2,0,0,0,0.494
20260329,9,33,52,15,11,3,0.636
20260329,10,7,7,2,1,0,0.576
20260329,10,11,12,6,3,1,0.623
20260329,10,16,17,7,4,1,0.500
20260329,10,17,41,13,8,2,0.684
20260329,10,20,23,6,4,1,0.624
20260329,10,23,19,5,4,1,0.542
20260329,10,26,18,5,3,1,0.394
20260329,10,27,18,5,4,1,0.574
20260329,10,31,18,5,3,1,0.631
20260329,10,32,15,5,4,1,0.442
20260329,10,33,30,9,6,2,0.662
20260329,11,1,32,8,4,1,0.517
20260329,11,5,17,4,3,1,0.656
20260329,11,9,13,4,3,1,0.600
20260329,11,17,28,6,4,1,0.461
20260329,11,20,4,1,0,0,0.680
20260329,11,21,29,7,4,1,0.567
20260329,11,24,16,5,3,1,0.514
20260329,11,25,19,6,4,1,0.560
20260329,11,26,27,9,5,1,0.548
20260329,11,27,33,10,7,2,0.535
20260329,11,29,24,6,3,1,0.540
20260329,12,3,18,6,5,1,0.653
20260329,12,8,15,6,4,1,0.608
20260329,12,11,26,8,4,1,0.613
20260329,12,16,16,4,3,1,0.601
20260329,12,18,22,7,4,1,0.631
20260329,12,26,13,4,2,1,0.463
20260329,12,29,19,6,3,1,0.551
20260329,12,35,20,5,3,1,0.619
20260329,13,1,17,5,4,1,0.676
20260329,13,11,14,5,3,1,0.686
20260329,13,12,24,6,4,1,0.652
20260329,13,21,21,6,4,1,0.517
20260329,13,27,3,0,0,0,0.770
20260329,13,33,28,7,4,1,0.588
20260329,13,34,8,2,1,0,0.535
20260329,14,14,23,7,3,1,0.458
20260329,14,21,16,4,3,1,0.538
20260329,14,24,21,5,4,1,0.670
20260329,14,36,25,9,6,2,0.630
20260329,15,5,9,3,1,0,0.473
20260329,15,9,24,8,4,1,0.501
20260329,15,12,23,7,4,1,0.590
20260329,15,21,27,7,4,1,0.530
20260329,15,22,19,5,3,1,0.630
20260329,15,26,16,6,4,1,0.605
20260329,15,27,15,5,3,1,0.553
20260329,16,10,28,7,4,1,0.627
20260329,16,16,9,2,1,0,0.526
20260329,16,20,16,7,3,1,0.683
20260329,16,21,11,4,3,1,0.529
20260329,16,22,19,5,3,1,0.659
20260329,16,33,6,1,0,0,0.618
20260329,17,14,9,2,1,0,0.513
20260329,17,18,4,1,0,0,0.511
20260329,17,21,1,0,0,0,0.404
20260329,17,24,9,3,1,0,0.459
20260329,17,25,34,8,5,1,0.509
20260329,17,33,4,1,0,0,0.502
20260329,18,5,5,1,0,0,0.460
20260329,18,24,26,8,5,1,0.429
20260329,18,25,5,2,1,0,0.451
20260329,19,3,4,1,0,0,0.555
20260329,19,17,8,1,0,0,0.407
20260329,19,23,7,1,0,0,0.385
20260329,19,26,3,0,0,0,0.485
20260329,19,31,4,0,0,0,0.311
20260329,19,34,31,9,5,1,0.406
20260329,19,37,5,1,0,0,0.489
20260329,20,5,24,7,4,1,0.437
20260329,20,11,5,1,0,0,0.353
20260329,20,34,1,0,0,0,0.453
20260330,1,1,8,3,2,1,0.672
20260330,1,5,23,7,4,1,0.853
20260330,1,12,19,5,3,1,0.674
20260330,1,14,13,4,3,1,0.680
20260330,1,20,15,4,3,1,0.651
20260330,1,21,18,6,4,2,0.592
20260330,1,22,17,5,4,1,0.715
20260330,1,34,12,3,2,1,0.820
20260330,2,1,4,1,0,0,0.631
20260330,2,3,18,4,3,1,0.726
20260330,2,4,23,7,4,1,0.774
20260330,2,9,15,4,3,1,0.611
20260330,2,18,19,5,3,1,0.742
20260330,2,21,44,11,7,2,0.670
20260330,2,37,15,4,3,1,0.739
20260330,3,1,6,1,0,0,0.772
20260330,3,16,15,4,3,1,0.708
20260330,3,17,16,5,3,1,0.675
20260330,3,18,27,9,5,2,0.694
20260330,3,21,9,2,1,0,0.677
20260330,3,25,13,4,2,1,0.658
20260330,3,27,11,4,2,1,0.703
20260330,4,5,17,6,3,1,0.751
20260330,4,9,7,2,1,0,0.802
20260330,4,11,1,0,0,0,0.609
20260330,4,13,11,4,3,1,0.653
20260330,4,16,25,8,4,1,0.709
20260330,4,18,15,5,3,1,0.491
20260330,4,21,27,9,7,3,0.688
20260330,4,23,29,9,5,2,0.625
20260330,4,35,14,5,3,1,0.629
20260330,4,36,9,2,1,0,0.736
20260330,5,1,15,5,3,1,0.694
20260330,5,6,19,6,4,1,0.621
20260330,5,11,21,7,4,1,0.635
20260330,5,16,20,4,3,1,0.726
20260330,5,21,14,4,3,1,0.674
20260330,5,24,12,5,3,1,0.755
20260330,5,32,12,4,3,1,0.702
20260330,5,33,14,3,2,1,0.647
20260330,6,5,1,0,0,0,0.600
20260330,6,9,16,5,3,1,0.679
20260330,6,12,3,1,0,0,0.722
20260330,6,20,19,6,4,1,0.697
20260330,6,21,11,4,3,1,0.745
20260330,6,26,2,0,0,0,0.715
20260330,6,27,13,3,2,1,0.686
20260330,7,6,21,6,3,1,0.566
20260330,7,17,18,5,3,1,0.658
20260330,7,21,22,5,3,1,0.787
20260330,7,23,20,6,4,1,0.623
20260330,7,26,51,12,6,2,0.562
20260330,7,33,22,9,5,2,0.647
20260330,8,3,18,6,4,1,0.594
20260330,8,9,1,0,0,0,0.553
20260330,8,26,15,5,4,1,0.643
20260330,8,27,6,1,0,0,0.569
20260330,9,9,16,4,3,1,0.545
20260330,9,16,2,0,0,0,0.698
20260330,9,18,6,2,1,0,0.533
20260330,9,22,23,5,4,1,0.580
20260330,9,23,17,6,4,1,0.497
20260330,9,26,2,0,0,0,0.555
20260330,9,28,5,1,0,0,0.569
20260330,9,31,16,5,3,1,0.541
20260330,9,35,5,1,0,0,0.634
20260330,10,21,28,9,6,2,0.666
20260330,10,22,23,6,4,1,0.473
20260330,10,24,20,5,3,1,0.456
20260330,10,28,16,5,4,1,0.718
20260330,10,29,4,1,0,0,0.562
20260330,10,33,7,2,1,0,0.543
20260330,10,34,14,4,3,1,0.599
20260330,11,4,27,7,4,1,0.559
20260330,11,25,9,2,1,0,0.475
20260330,11,27,14,5,3,1,0.620
20260330,12,10,14,4,3,1,0.650
20260330,12,12,15,4,3,1,0.537
20260330,12,21,11,4,3,1,0.548
20260330,12,24,15,5,3,1,0.521
20260330,12,31,4,1,0,0,0.693
20260330,13,1,1,0,0,0,0.579
20260330,13,5,14,5,3,1,0.500
20260330,13,11,8,2,1,0,0.527
20260330,13,16,3,0,0,0,0.593
20260330,14,11,7,1,0,0,0.699
20260330,14,12,18,5,4,1,0.497
20260330,14,18,6,1,0,0,0.543
20260330,14,21,49,12,7,2,0.569
20260330,14,22,17,5,4,1,0.599
20260330,14,23,11,4,3,1,0.649
20260330,14,27,16,5,3,1,0.512
20260330,14,36,24,5,3,1,0.593
20260330,15,11,22,6,3,1,0.579
20260330,15,18,26,7,4,1,0.592
20260330,15,33,16,5,4,1,0.632
20260330,16,11,6,1,0,0,0.682
20260330,16,21,21,6,4,1,0.583
20260330,17,11,7,2,0,0,0.481
20260330,17,13,1,0,0,0,0.464
20260330,17,14,9,2,1,0,0.512
20260330,17,16,3,0,0,0,0.382
20260330,17,23,22,6,5,1,0.451
20260330,17,27,3,0,0,0,0.495
20260330,17,33,3,0,0,0,0.490
20260330,17,36,22,6,5,1,0.463
20260330,17,37,8,2,1,0,0.469
20260330,18,12,17,5,4,1,0.430
20260330,18,24,52,13,8,2,0.505
20260330,18,25,23,7,5,1,0.498
20260330,18,36,8,2,1,0,0.419
20260330,19,8,30,8,5,1,0.419
20260330,19,11,28,7,5,1,0.450
20260330,19,18,30,9,6,1,0.450
20260330,19,21,4,1,0,0,0.553
20260330,20,9,22,6,5,1,0.411
